InstrumentID,UpdateTime,LastPrice,Volume,BidPrice1,BidVolume1,AskPrice1,AskVolume1,OpenInterest,Turnover
cu1808,17:34:49.500,51910,5360,51910,1,51940,22,42414,1398.52
cu1808,17:34:50.0,51910,5360,51910,1,51930,2,42414,1398.52
cu1808,17:34:50.500,51910,5360,51910,1,51940,23,42414,1398.52
cu1808,17:34:51.0,51910,5360,51910,1,51930,2,42414,1398.52
cu1808,17:34:51.500,51910,5360,51910,1,51940,22,42414,1398.52
cu1808,17:34:52.0,51910,5360,51910,1,51930,2,42414,1398.52
cu1808,17:34:52.500,51910,5360,51910,1,51940,22,42414,1398.52
cu1808,17:34:53.0,51910,5360,51910,1,51930,2,42414,1398.52
cu1808,17:34:53.500,51910,5360,51910,1,51940,22,42414,1398.52
